No.,Time,Source,Destination,Protocol,Length,Info,Time,Result
178,2017-03-06 16:05:12.289841,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:12,OK
179,2017-03-06 16:05:12.294376,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:12,OK
180,2017-03-06 16:05:12.297755,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:12,THR
181,2017-03-06 16:05:12.499125,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:12,OK
182,2017-03-06 16:05:12.503408,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:12,OK
183,2017-03-06 16:05:12.506825,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:12,THR
184,2017-03-06 16:05:12.708861,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:12,OK
185,2017-03-06 16:05:12.712840,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:12,OK
186,2017-03-06 16:05:12.716089,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:12,THR
187,2017-03-06 16:05:12.917245,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:12,OK
188,2017-03-06 16:05:12.922214,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:12,OK
189,2017-03-06 16:05:12.926497,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:12,THR
190,2017-03-06 16:05:13.128581,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:13,OK
191,2017-03-06 16:05:13.135656,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:13,OK
192,2017-03-06 16:05:13.138895,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:13,THR
193,2017-03-06 16:05:13.340726,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:13,OK
194,2017-03-06 16:05:13.344664,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:13,OK
195,2017-03-06 16:05:13.348312,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:13,THR
196,2017-03-06 16:05:13.551128,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:13,OK
197,2017-03-06 16:05:13.555567,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:13,OK
198,2017-03-06 16:05:13.558858,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:13,THR
199,2017-03-06 16:05:13.760985,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:13,OK
200,2017-03-06 16:05:13.764698,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:13,OK
201,2017-03-06 16:05:13.767925,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:13,THR
202,2017-03-06 16:05:13.970678,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:13,OK
203,2017-03-06 16:05:13.974532,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:13,OK
204,2017-03-06 16:05:13.977927,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:13,THR
205,2017-03-06 16:05:14.179612,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:14,OK
206,2017-03-06 16:05:14.184239,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:14,OK
207,2017-03-06 16:05:14.187663,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:14,THR
208,2017-03-06 16:05:14.389454,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:14,OK
209,2017-03-06 16:05:14.393551,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:14,OK
210,2017-03-06 16:05:14.396884,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:14,THR
211,2017-03-06 16:05:14.614492,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:14,OK
212,2017-03-06 16:05:14.618867,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:14,OK
213,2017-03-06 16:05:14.622439,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:14,THR
214,2017-03-06 16:05:14.823883,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:14,OK
215,2017-03-06 16:05:14.828389,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:14,OK
216,2017-03-06 16:05:14.832121,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:14,THR
217,2017-03-06 16:05:15.033427,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:15,OK
218,2017-03-06 16:05:15.037388,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:15,OK
219,2017-03-06 16:05:15.040782,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:15,THR
220,2017-03-06 16:05:15.241618,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:15,OK
221,2017-03-06 16:05:15.245454,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:15,OK
222,2017-03-06 16:05:15.248835,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:15,THR
223,2017-03-06 16:05:15.450923,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:15,OK
224,2017-03-06 16:05:15.454470,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:15,OK
225,2017-03-06 16:05:15.457738,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:15,THR
226,2017-03-06 16:05:15.659300,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:15,OK
227,2017-03-06 16:05:15.663436,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:15,OK
228,2017-03-06 16:05:15.666815,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:15,THR
229,2017-03-06 16:05:15.868053,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:15,OK
230,2017-03-06 16:05:15.871930,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:15,OK
231,2017-03-06 16:05:15.875180,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:15,THR
232,2017-03-06 16:05:16.076873,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:16,OK
233,2017-03-06 16:05:16.080797,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:16,OK
234,2017-03-06 16:05:16.084506,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:16,THR
235,2017-03-06 16:05:16.285411,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:16,OK
236,2017-03-06 16:05:16.289317,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:16,OK
237,2017-03-06 16:05:16.292620,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:16,THR
238,2017-03-06 16:05:16.493866,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:16,OK
239,2017-03-06 16:05:16.497687,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:16,OK
240,2017-03-06 16:05:16.501370,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:16,THR
241,2017-03-06 16:05:16.703471,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:16,OK
242,2017-03-06 16:05:16.707128,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:16,OK
243,2017-03-06 16:05:16.711571,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:16,THR
244,2017-03-06 16:05:16.913712,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:16,OK
245,2017-03-06 16:05:16.918115,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:16,OK
246,2017-03-06 16:05:16.921311,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:16,THR
247,2017-03-06 16:05:17.122495,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:17,OK
248,2017-03-06 16:05:17.126603,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:17,OK
249,2017-03-06 16:05:17.130099,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:17,THR
250,2017-03-06 16:05:17.330393,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:17,OK
251,2017-03-06 16:05:17.334212,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:17,OK
252,2017-03-06 16:05:17.337415,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:17,THR
253,2017-03-06 16:05:17.538725,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:17,OK
254,2017-03-06 16:05:17.542797,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:17,OK
255,2017-03-06 16:05:17.546298,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:17,THR
256,2017-03-06 16:05:17.747615,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:17,OK
257,2017-03-06 16:05:17.751372,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:17,OK
258,2017-03-06 16:05:17.754690,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:17,THR
259,2017-03-06 16:05:17.956149,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:17,OK
260,2017-03-06 16:05:17.959875,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:17,OK
261,2017-03-06 16:05:17.963399,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:17,THR
262,2017-03-06 16:05:18.164163,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:18,OK
263,2017-03-06 16:05:18.167920,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:18,OK
264,2017-03-06 16:05:18.171195,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:18,THR
265,2017-03-06 16:05:18.372590,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:18,OK
266,2017-03-06 16:05:18.376621,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:18,OK
267,2017-03-06 16:05:18.380844,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:18,THR
268,2017-03-06 16:05:18.618531,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:18,OK
269,2017-03-06 16:05:18.622480,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:18,OK
270,2017-03-06 16:05:18.626309,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:18,THR
271,2017-03-06 16:05:18.828152,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:18,OK
272,2017-03-06 16:05:18.831868,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:18,OK
273,2017-03-06 16:05:18.835266,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:18,THR
274,2017-03-06 16:05:19.036827,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:19,OK
275,2017-03-06 16:05:19.040801,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:19,OK
276,2017-03-06 16:05:19.044281,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:19,THR
277,2017-03-06 16:05:19.245355,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:19,OK
278,2017-03-06 16:05:19.249100,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:19,OK
279,2017-03-06 16:05:19.252496,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:19,THR
280,2017-03-06 16:05:19.454023,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:19,OK
281,2017-03-06 16:05:19.457888,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:19,OK
282,2017-03-06 16:05:19.461275,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:19,THR
283,2017-03-06 16:05:19.663148,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:19,OK
284,2017-03-06 16:05:19.666877,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:19,OK
285,2017-03-06 16:05:19.669939,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:19,THR
286,2017-03-06 16:05:19.873300,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:19,OK
287,2017-03-06 16:05:19.877161,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:19,OK
288,2017-03-06 16:05:19.880714,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:19,THR
289,2017-03-06 16:05:20.082552,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:20,OK
290,2017-03-06 16:05:20.086385,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:20,OK
291,2017-03-06 16:05:20.090625,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:20,THR
292,2017-03-06 16:05:20.292548,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:20,OK
293,2017-03-06 16:05:20.296259,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:20,OK
294,2017-03-06 16:05:20.299448,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:20,THR
295,2017-03-06 16:05:20.500395,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:20,OK
296,2017-03-06 16:05:20.506417,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:20,OK
297,2017-03-06 16:05:20.509558,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:20,THR
298,2017-03-06 16:05:20.710759,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:20,OK
299,2017-03-06 16:05:20.714918,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:20,OK
300,2017-03-06 16:05:20.718554,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:20,THR
301,2017-03-06 16:05:20.920909,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:20,OK
302,2017-03-06 16:05:20.924647,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:20,OK
303,2017-03-06 16:05:20.927742,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:20,THR
304,2017-03-06 16:05:21.129118,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:21,OK
305,2017-03-06 16:05:21.132886,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:21,OK
306,2017-03-06 16:05:21.136251,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:21,THR
307,2017-03-06 16:05:21.338158,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:21,OK
308,2017-03-06 16:05:21.342123,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:21,OK
309,2017-03-06 16:05:21.345293,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:21,THR
310,2017-03-06 16:05:21.546545,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:21,OK
311,2017-03-06 16:05:21.550511,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:21,OK
312,2017-03-06 16:05:21.554107,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:21,THR
313,2017-03-06 16:05:21.755597,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:21,OK
314,2017-03-06 16:05:21.760351,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:21,OK
315,2017-03-06 16:05:21.763922,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:21,THR
316,2017-03-06 16:05:21.966702,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:21,OK
317,2017-03-06 16:05:21.971436,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:21,OK
318,2017-03-06 16:05:21.974624,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:21,THR
319,2017-03-06 16:05:22.176518,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:22,OK
320,2017-03-06 16:05:22.180245,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:22,OK
321,2017-03-06 16:05:22.183472,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:22,THR
322,2017-03-06 16:05:22.385357,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:22,OK
323,2017-03-06 16:05:22.389207,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:22,OK
324,2017-03-06 16:05:22.392165,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:22,THR
325,2017-03-06 16:05:22.614382,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:22,OK
326,2017-03-06 16:05:22.618097,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:22,OK
327,2017-03-06 16:05:22.621755,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:22,THR
328,2017-03-06 16:05:22.822858,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:22,OK
329,2017-03-06 16:05:22.827000,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:22,OK
330,2017-03-06 16:05:22.830367,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:22,THR
331,2017-03-06 16:05:23.031634,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:23,OK
332,2017-03-06 16:05:23.035510,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:23,OK
333,2017-03-06 16:05:23.038918,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:23,THR
334,2017-03-06 16:05:23.240056,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:23,OK
335,2017-03-06 16:05:23.243849,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:23,OK
